Frame_ID,Configuration,Panel_ID,Panel_position,Panel_type,Species,Func_group,Type,Measure,Count_perc
23,Grouped,P202,D,Flat,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P202,D,Flat,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P202,D,Flat,Sediment,NA,NA,Percent,95
23,Grouped,P202,D,Flat,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P202,D,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P202,D,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P202,D,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P202,D,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P202,D,Flat,N_lapillus,Predator,Mobile,Count,0
23,Grouped,P202,D,Flat,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P202,D,Flat,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P202,D,Flat,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P202,D,Flat,P_nothus,Predator,Mobile,Count,0
23,Grouped,P202,D,Flat,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P202,D,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P202,D,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,15
23,Grouped,P203,E,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
23,Grouped,P203,E,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P203,E,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P203,E,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,40
23,Grouped,P203,E,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P203,E,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
23,Grouped,P203,E,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
23,Grouped,P203,E,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
23,Grouped,P203,E,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
23,Grouped,P203,E,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,0
23,Grouped,P203,E,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
23,Grouped,P203,E,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
23,Grouped,P203,E,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
23,Grouped,P203,E,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P203,E,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P203,E,Ripple,Sediment,NA,NA,Percent,75
23,Grouped,P203,E,Ripple,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P203,E,Ripple,N_lapillus,Predator,Mobile,Count,0
23,Grouped,P203,E,Ripple,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P203,E,Ripple,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P203,E,Ripple,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P203,E,Ripple,P_nothus,Predator,Mobile,Count,0
23,Grouped,P203,E,Ripple,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P203,E,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
23,Grouped,P203,E,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
23,Grouped,P204,F,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,0
23,Grouped,P204,F,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
23,Grouped,P204,F,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P204,F,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P204,F,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,100
23,Grouped,P204,F,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P204,F,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
23,Grouped,P204,F,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,2
23,Grouped,P204,F,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,5
23,Grouped,P204,F,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,0
23,Grouped,P204,F,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,0
23,Grouped,P204,F,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
23,Grouped,P204,F,cm_5,W_subatra,Suspension feeder,Sessile,Percent,10
23,Grouped,P204,F,cm_5,A_ephippium,Suspension feeder,Sessile,Count,1
23,Grouped,P204,F,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P204,F,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P204,F,cm_5,Sediment,NA,NA,Percent,60
23,Grouped,P204,F,cm_5,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P204,F,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P204,F,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P204,F,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,2
23,Grouped,P204,F,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P204,F,cm_5,N_lapillus,Predator,Mobile,Count,0
23,Grouped,P204,F,cm_5,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P204,F,cm_5,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P204,F,cm_5,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P204,F,cm_5,P_nothus,Predator,Mobile,Count,0
23,Grouped,P204,F,cm_5,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P204,F,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,1
23,Grouped,P204,F,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
23,Grouped,P205,G,Flat,Cirripedia,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P205,G,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,10
23,Grouped,P205,G,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P205,G,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P205,G,Flat,M_gigas,Suspension feeder,Sessile,Count,0
23,Grouped,P205,G,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,95
23,Grouped,P205,G,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
23,Grouped,P205,G,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
23,Grouped,P205,G,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
23,Grouped,P205,G,Flat,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P205,G,Flat,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P205,G,Flat,Sediment,NA,NA,Percent,5
23,Grouped,P205,G,Flat,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P205,G,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P205,G,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P205,G,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P205,G,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P205,G,Flat,N_lapillus,Predator,Mobile,Count,0
23,Grouped,P205,G,Flat,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P205,G,Flat,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P205,G,Flat,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P205,G,Flat,P_nothus,Predator,Mobile,Count,0
23,Grouped,P205,G,Flat,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P205,G,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P205,G,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,25
23,Grouped,P206,H,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
23,Grouped,P206,H,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P206,H,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P206,H,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,25
23,Grouped,P206,H,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P206,H,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
23,Grouped,P206,H,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
23,Grouped,P206,H,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,2
23,Grouped,P206,H,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
23,Grouped,P206,H,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,15
23,Grouped,P206,H,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
23,Grouped,P206,H,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
23,Grouped,P206,H,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
23,Grouped,P206,H,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P206,H,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P206,H,Ripple,Sediment,NA,NA,Percent,30
23,Grouped,P206,H,Ripple,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P206,H,Ripple,N_lapillus,Predator,Mobile,Count,1
23,Grouped,P206,H,Ripple,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P206,H,Ripple,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P206,H,Ripple,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P206,H,Ripple,P_nothus,Predator,Mobile,Count,0
23,Grouped,P206,H,Ripple,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P206,H,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,3
23,Grouped,P206,H,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
23,Grouped,P207,I,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,2
23,Grouped,P207,I,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
23,Grouped,P207,I,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P207,I,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,0
23,Grouped,P207,I,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,100
23,Grouped,P207,I,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,5
23,Grouped,P207,I,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
23,Grouped,P207,I,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
23,Grouped,P207,I,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,2
23,Grouped,P207,I,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,2
23,Grouped,P207,I,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,3
23,Grouped,P207,I,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
23,Grouped,P207,I,cm_5,W_subatra,Suspension feeder,Sessile,Percent,3
23,Grouped,P207,I,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
23,Grouped,P207,I,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
23,Grouped,P207,I,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
23,Grouped,P207,I,cm_5,Sediment,NA,NA,Percent,95
23,Grouped,P207,I,cm_5,C_maenas,Omnivore,Mobile,Count,0
23,Grouped,P207,I,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P207,I,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P207,I,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,2
23,Grouped,P207,I,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
23,Grouped,P207,I,cm_5,N_lapillus,Predator,Mobile,Count,10
23,Grouped,P207,I,cm_5,Polychaete,Unknown,Mobile,Count,0
23,Grouped,P207,I,cm_5,O_bilamellata,Predator,Mobile,Count,0
23,Grouped,P207,I,cm_5,O_erinaceus,Predator,Mobile,Count,0
23,Grouped,P207,I,cm_5,P_nothus,Predator,Mobile,Count,1
23,Grouped,P207,I,cm_5,P_quadrilineata,Predator,Mobile,Count,0
23,Grouped,P207,I,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,3
23,Grouped,P207,I,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
24,Random,P208,A,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,25
24,Random,P208,A,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
24,Random,P208,A,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,30
24,Random,P208,A,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,40
24,Random,P208,A,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
24,Random,P208,A,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
24,Random,P208,A,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
24,Random,P208,A,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
24,Random,P208,A,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,2
24,Random,P208,A,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,0
24,Random,P208,A,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,0
24,Random,P208,A,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
24,Random,P208,A,cm_5,W_subatra,Suspension feeder,Sessile,Percent,10
24,Random,P208,A,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
24,Random,P208,A,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
24,Random,P208,A,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
24,Random,P208,A,cm_5,Sediment,NA,NA,Percent,30
24,Random,P208,A,cm_5,C_maenas,Omnivore,Mobile,Count,0
24,Random,P208,A,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
24,Random,P208,A,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
24,Random,P208,A,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,1
24,Random,P208,A,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
24,Random,P208,A,cm_5,N_lapillus,Predator,Mobile,Count,0
24,Random,P208,A,cm_5,Polychaete,Unknown,Mobile,Count,2
24,Random,P208,A,cm_5,O_bilamellata,Predator,Mobile,Count,0
24,Random,P208,A,cm_5,O_erinaceus,Predator,Mobile,Count,0
24,Random,P208,A,cm_5,P_nothus,Predator,Mobile,Count,0
24,Random,P208,A,cm_5,P_quadrilineata,Predator,Mobile,Count,0
24,Random,P208,A,cm_5,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
24,Random,P208,A,cm_5,T_reticulata,Scavenger/Detritivore,Mobile,Count,1
24,Random,P209,B,Ripple,Cirripedia,Suspension feeder,Sessile,Percent,3
24,Random,P209,B,Ripple,C_eumyota,Suspension feeder,Sessile,Percent,0
24,Random,P209,B,Ripple,F_serratus,Leathery macrophyte,Sessile,Percent,0
24,Random,P209,B,Ripple,F_spiralis,Leathery macrophyte,Sessile,Percent,0
24,Random,P209,B,Ripple,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
24,Random,P209,B,Ripple,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
24,Random,P209,B,Ripple,M_gigas,Suspension feeder,Sessile,Count,0
24,Random,P209,B,Ripple,O_littoralis,Suspension feeder,Sessile,Percent,0
24,Random,P209,B,Ripple,S_spirorbis,Suspension feeder,Sessile,Percent,0
24,Random,P209,B,Ripple,Spirobranchus,Suspension feeder,Sessile,Percent,0
24,Random,P209,B,Ripple,U_intestinalis,Corticated foliose,Sessile,Percent,15
24,Random,P209,B,Ripple,U_lactuca,Corticated foliose,Sessile,Percent,0
24,Random,P209,B,Ripple,W_subatra,Suspension feeder,Sessile,Percent,0
24,Random,P209,B,Ripple,A_ephippium,Suspension feeder,Sessile,Count,0
24,Random,P209,B,Ripple,M_edulis,Suspension feeder,Sessile,Count,0
24,Random,P209,B,Ripple,M_varia,Suspension feeder,Sedentary,Count,0
24,Random,P209,B,Ripple,Sediment,NA,NA,Percent,50
24,Random,P209,B,Ripple,C_maenas,Omnivore,Mobile,Count,0
24,Random,P209,B,Ripple,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
24,Random,P209,B,Ripple,L_littorea,Grazer/Herbivore,Mobile,Count,0
24,Random,P209,B,Ripple,L_obtusata,Grazer/Herbivore,Mobile,Count,0
24,Random,P209,B,Ripple,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
24,Random,P209,B,Ripple,N_lapillus,Predator,Mobile,Count,0
24,Random,P209,B,Ripple,Polychaete,Unknown,Mobile,Count,0
24,Random,P209,B,Ripple,O_bilamellata,Predator,Mobile,Count,0
24,Random,P209,B,Ripple,O_erinaceus,Predator,Mobile,Count,0
24,Random,P209,B,Ripple,P_nothus,Predator,Mobile,Count,0
24,Random,P209,B,Ripple,P_quadrilineata,Predator,Mobile,Count,0
24,Random,P209,B,Ripple,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
24,Random,P209,B,Ripple,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
3,Grouped,P21,C,Flat,Cirripedia,Suspension feeder,Sessile,Percent,1
3,Grouped,P21,C,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
3,Grouped,P21,C,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
3,Grouped,P21,C,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
3,Grouped,P21,C,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
3,Grouped,P21,C,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
3,Grouped,P21,C,Flat,M_gigas,Suspension feeder,Sessile,Count,0
3,Grouped,P21,C,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
3,Grouped,P21,C,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
3,Grouped,P21,C,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
3,Grouped,P21,C,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,85
3,Grouped,P21,C,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
3,Grouped,P21,C,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
3,Grouped,P21,C,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
3,Grouped,P21,C,Flat,M_edulis,Suspension feeder,Sessile,Count,0
3,Grouped,P21,C,Flat,M_varia,Suspension feeder,Sedentary,Count,0
3,Grouped,P21,C,Flat,Sediment,NA,NA,Percent,100
3,Grouped,P21,C,Flat,C_maenas,Omnivore,Mobile,Count,0
3,Grouped,P21,C,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
3,Grouped,P21,C,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
3,Grouped,P21,C,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
3,Grouped,P21,C,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
3,Grouped,P21,C,Flat,N_lapillus,Predator,Mobile,Count,0
3,Grouped,P21,C,Flat,Polychaete,Unknown,Mobile,Count,0
3,Grouped,P21,C,Flat,O_bilamellata,Predator,Mobile,Count,0
3,Grouped,P21,C,Flat,O_erinaceus,Predator,Mobile,Count,0
3,Grouped,P21,C,Flat,P_nothus,Predator,Mobile,Count,0
3,Grouped,P21,C,Flat,P_quadrilineata,Predator,Mobile,Count,0
3,Grouped,P21,C,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
3,Grouped,P21,C,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
24,Random,P210,C,Flat,Cirripedia,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
24,Random,P210,C,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
24,Random,P210,C,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
24,Random,P210,C,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
24,Random,P210,C,Flat,M_gigas,Suspension feeder,Sessile,Count,0
24,Random,P210,C,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,90
24,Random,P210,C,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
24,Random,P210,C,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
24,Random,P210,C,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
24,Random,P210,C,Flat,M_edulis,Suspension feeder,Sessile,Count,0
24,Random,P210,C,Flat,M_varia,Suspension feeder,Sedentary,Count,0
24,Random,P210,C,Flat,Sediment,NA,NA,Percent,95
24,Random,P210,C,Flat,C_maenas,Omnivore,Mobile,Count,0
24,Random,P210,C,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
24,Random,P210,C,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
24,Random,P210,C,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
24,Random,P210,C,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
24,Random,P210,C,Flat,N_lapillus,Predator,Mobile,Count,0
24,Random,P210,C,Flat,Polychaete,Unknown,Mobile,Count,0
24,Random,P210,C,Flat,O_bilamellata,Predator,Mobile,Count,0
24,Random,P210,C,Flat,O_erinaceus,Predator,Mobile,Count,0
24,Random,P210,C,Flat,P_nothus,Predator,Mobile,Count,0
24,Random,P210,C,Flat,P_quadrilineata,Predator,Mobile,Count,0
24,Random,P210,C,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
24,Random,P210,C,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
24,Random,P211,D,Flat,Cirripedia,Suspension feeder,Sessile,Percent,3
24,Random,P211,D,Flat,C_eumyota,Suspension feeder,Sessile,Percent,0
24,Random,P211,D,Flat,F_serratus,Leathery macrophyte,Sessile,Percent,0
24,Random,P211,D,Flat,F_spiralis,Leathery macrophyte,Sessile,Percent,0
24,Random,P211,D,Flat,F_vesiculosus,Leathery macrophyte,Sessile,Percent,8
24,Random,P211,D,Flat,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
24,Random,P211,D,Flat,M_gigas,Suspension feeder,Sessile,Count,0
24,Random,P211,D,Flat,O_littoralis,Suspension feeder,Sessile,Percent,0
24,Random,P211,D,Flat,S_spirorbis,Suspension feeder,Sessile,Percent,0
24,Random,P211,D,Flat,Spirobranchus,Suspension feeder,Sessile,Percent,0
24,Random,P211,D,Flat,U_intestinalis,Corticated foliose,Sessile,Percent,85
24,Random,P211,D,Flat,U_lactuca,Corticated foliose,Sessile,Percent,0
24,Random,P211,D,Flat,W_subatra,Suspension feeder,Sessile,Percent,0
24,Random,P211,D,Flat,A_ephippium,Suspension feeder,Sessile,Count,0
24,Random,P211,D,Flat,M_edulis,Suspension feeder,Sessile,Count,0
24,Random,P211,D,Flat,M_varia,Suspension feeder,Sedentary,Count,0
24,Random,P211,D,Flat,Sediment,NA,NA,Percent,90
24,Random,P211,D,Flat,C_maenas,Omnivore,Mobile,Count,0
24,Random,P211,D,Flat,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
24,Random,P211,D,Flat,L_littorea,Grazer/Herbivore,Mobile,Count,0
24,Random,P211,D,Flat,L_obtusata,Grazer/Herbivore,Mobile,Count,0
24,Random,P211,D,Flat,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
24,Random,P211,D,Flat,N_lapillus,Predator,Mobile,Count,0
24,Random,P211,D,Flat,Polychaete,Unknown,Mobile,Count,0
24,Random,P211,D,Flat,O_bilamellata,Predator,Mobile,Count,0
24,Random,P211,D,Flat,O_erinaceus,Predator,Mobile,Count,0
24,Random,P211,D,Flat,P_nothus,Predator,Mobile,Count,0
24,Random,P211,D,Flat,P_quadrilineata,Predator,Mobile,Count,0
24,Random,P211,D,Flat,S_umbilicalis,Grazer/Herbivore,Mobile,Count,0
24,Random,P211,D,Flat,T_reticulata,Scavenger/Detritivore,Mobile,Count,0
24,Random,P212,E,cm_5,Cirripedia,Suspension feeder,Sessile,Percent,30
24,Random,P212,E,cm_5,C_eumyota,Suspension feeder,Sessile,Percent,0
24,Random,P212,E,cm_5,F_serratus,Leathery macrophyte,Sessile,Percent,0
24,Random,P212,E,cm_5,F_spiralis,Leathery macrophyte,Sessile,Percent,40
24,Random,P212,E,cm_5,F_vesiculosus,Leathery macrophyte,Sessile,Percent,0
24,Random,P212,E,cm_5,Juv_fucus,Leathery macrophyte,Sessile,Percent,0
24,Random,P212,E,cm_5,M_gigas,Suspension feeder,Sessile,Count,0
24,Random,P212,E,cm_5,O_littoralis,Suspension feeder,Sessile,Percent,0
24,Random,P212,E,cm_5,S_spirorbis,Suspension feeder,Sessile,Percent,0
24,Random,P212,E,cm_5,Spirobranchus,Suspension feeder,Sessile,Percent,0
24,Random,P212,E,cm_5,U_intestinalis,Corticated foliose,Sessile,Percent,45
24,Random,P212,E,cm_5,U_lactuca,Corticated foliose,Sessile,Percent,0
24,Random,P212,E,cm_5,W_subatra,Suspension feeder,Sessile,Percent,0
24,Random,P212,E,cm_5,A_ephippium,Suspension feeder,Sessile,Count,0
24,Random,P212,E,cm_5,M_edulis,Suspension feeder,Sessile,Count,0
24,Random,P212,E,cm_5,M_varia,Suspension feeder,Sedentary,Count,0
24,Random,P212,E,cm_5,Sediment,NA,NA,Percent,60
24,Random,P212,E,cm_5,C_maenas,Omnivore,Mobile,Count,0
24,Random,P212,E,cm_5,C_zizyphinum,Grazer/Herbivore,Mobile,Count,0
24,Random,P212,E,cm_5,L_littorea,Grazer/Herbivore,Mobile,Count,0
24,Random,P212,E,cm_5,L_obtusata,Grazer/Herbivore,Mobile,Count,0
24,Random,P212,E,cm_5,Limpet_recruit,Grazer/Herbivore,Mobile,Count,0
